signature,frequency
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.MotionServices.Advantech.MotionController - Configuration loaded successfully for device index <NUM> from D:\DRYRUN\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\FIFO\MotionDeviceFiles\MotionDevice0Parameters.cfg",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.BarcodeScanner.BarcodeScanner - Scanner initialized: KEYENCE",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Dispensing stopper Up UP position not reached",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Dispensing stopper Up: UP timeout",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  UI.ViewModels.SettingViewModel - Configuration missing for: BarcodeScanner",1
DI - Channel <NUM> (Calibration X-Sensor),1
DI - Channel <NUM> (Calibration Y-Sensor),1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Logs' to 'Dashboard'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'User' to 'Controls'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'Data'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'Settings'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Buffer B stopper Up UP position not reached",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Buffer B stopper Up: UP timeout",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - Shuttle Stopper Up: UP timeout",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - DeviceRun completed successfully.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - L1 Dispensing clamp keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - L1 Dispensing stopper keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AlarmRepository - Alarm with code AL0153 is already active.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing Motion Points from D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\TOPGRT\MotionPoints.csv",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing Motion Points from D:\Void\Apex XHDP <NUM>-<NUM>-<NUM>\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\XHDP\MotionPoints.csv",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing Users from D:\Void\Apex XHDP <NUM>-<NUM>-<NUM>\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\Users.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing Alarm Details from D:\Void\Apex XHDP <NUM>-<NUM>-<NUM>\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\Alarms.csv",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - L1 BInspection Stopper keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Services.Services.TcpIpService - Command 'LOFF' timed out after 3000ms",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  UI.Helpers.UIJsonConfigurationLoader - LogFolders not configured in D:\Void\Apex XHDP <NUM>-<NUM>-<NUM>\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\XHDP\GlobalConfig.json, using defaults.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Machine settings updated: Operation=Engineering, RunSetting=Auto, RunMode=Auto",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'AlarmViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'DashboardViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DashboardViewModel' to 'MainLogsViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - Shuttle Stopper Up UP position not reached",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Right Dial Test' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Test Connection' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Left Test On' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Manual Test Feeder (Left + Right)' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Nozzle Compensation' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Nozzle Compensation/mm' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Parameter Setting' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Pipeline Testing' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'QUIT' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - L2 Dispensing stopper keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Dial Manual' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Feeder Compensation' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'MainLogsViewModel' to 'DashboardViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'MainLogsViewModel' to 'MainLogsViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SystemParametersViewModel - Reset Successfully",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.JsonConfigurationLoader - GlobalConfig.json not found at D:\ASM\Config\GlobalConfig.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Conveyor Test' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DashboardViewModel' to 'UserViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DataIntegrationViewModel' to 'DashboardViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'MachineControlViewModel' to 'VisionControlViewModel'",1
File: C:\Users\Admin\Desktop\XHDP-AHDP\Dry Run\App_All_20260123174634.txt,1
File: C:\Users\Admin\Desktop\XHDP-AHDP\Dry Run\Hardware_All_20260123174657.txt,1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'DataIntegrationViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'SettingViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'VisionControlViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.IOServices.IOController - Failed to open main device, subordinate devices are not ready. Please wait a moment and retry agai<",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - L2 Inspection Lifter: DOWN confirmed",1
System.AggregateException: One or more errors occurred. (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.) (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.) (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.) (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.) (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.) (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.),1
System.IO.IOException: DI[<NUM>] read failed: <HEX>,1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.BarcodeScanner.BarcodeScannerService - Scanner initialized: COGNEX",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Dashboard' to 'Logs'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Dashboard' to 'User'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Data' to 'Dashboard'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.DashboardCommonViewModel - Loaded common details: SiteName=TEHR, MachineName=BHDP, MachineSerial=ASM-BHDP-<NUM>,CarrierSerial=",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.DashboardCommonViewModel - Loaded common details: SiteName=THER, MachineName=XHDP, MachineSerial=2DBC57-<NUM>,CarrierSerial=",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Connection result for LoadCell: Connected",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.GlobalErrorHandler - ResetQuestion",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\DRYRUN\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\FIFO\Settings.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.PipeMetricsHelper - All PipeMetrics values restored to default values...",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'SettingViewModel' to 'SettingViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'UserViewModel' to 'MachineControlViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'UserViewModel' to 'UserViewModel'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Connection result for WeighingModule: Connected",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Connection state reset for LoadCell",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - Barcode S-A5-<NUM>-T <NUM> detected from pallet",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing permissions from D:\Void\Apex XHDP <NUM>-<NUM>-<NUM>\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\Permissions.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing roles from D:\Void\Apex XHDP <NUM>-<NUM>-<NUM>\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\Roles.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AlarmRepository - Alarm AL0153 status changed to Acknowledged",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AlarmRepository - Alarm AL0153 status changed to Active",1
System.UnauthorizedAccessException: Access to the path 'E:\ASM\Archive\BeforeArchive' is denied.,1
at Services.Services.AccessControlSyncService.ArchiveOldDataAsync() in D:\Apex XHDP\Services\Services\AccessControlSyncService.cs:line <NUM>,1
at Services.Services.AccessControlSyncService.SyncAsync() in D:\Apex XHDP\Services\Services\AccessControlSyncService.cs:line <NUM>,1
"at Services.Services.IOServices.IOController.ReadDI(Int32 deviceIndex, Int32 channel) in D:\Apex XHDP\Services\Services\IOServices\IOController.cs:line <NUM>",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saving Hardware: WeighingModule, Model: Sartorius (WZB-<NUM>-N), Connection: SerialCommunication",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.LoginViewModel - Operator logged in successfully.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - FAIL: L1 Dispensing OUT",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - FAIL: L1 Dispensing UNCLAMP <NUM>",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - FAIL: L2 Dispensing Stopper UP",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - FAIL: L2 Inspection Lifter UP",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.App - Error during access control sync",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'BarcodeScanner'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\ASM\Config\IOConfig.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\ASM\Config\SystemParameter.json",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - SN S-A5-<NUM>-T <NUM> read from pallet",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.GlobalErrorHandler - No All data to export with current filters.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Buffer A stopper Up UP position not reached",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Buffer A stopper Up: UP timeout",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Alarm' to 'Dashboard'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Controls' to 'Vision Control'",1
at Services.Services.Pipelines.XHDP.L1DispensingClamp1Async() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,1
at Services.Services.UserRepository.GetUserByUsernameAsync(String username) in C:\Users\Admin\source\repos\asmapex\apex\Services\Services\UserRepository.cs:line <NUM>,1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Machine - Paused the process.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Connection state reset for WeighingModule",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.BarcodeScanner.BarcodeScanner - Scanner type loaded from config: KEYENCE",1
"at UI.App.Application_Startup(Object sender, StartupEventArgs e) in D:\Apex XHDP\UI\App.xaml.cs:line <NUM>",1
